ID,m/z,m.z_Floor,RT,RT_Floor,RT_Ceiling,Adduct,Height,Area,MatchScore,Gaussian,S/N
3391,213.0658,213,5.2034001,5,5.25,[M+H]+,347012.0625,2724940.749,0,0.6363672,7.686086
3392,236.82195,237,5.2034001,5,5.25,[M+H]+,554597.125,3497243.281,0,0.7767344,11091.94
3393,239.13889,239,5.2034001,5,5.25,[M+H]+,5512230.125,57566437.03,0,0.8258492,16.10619
3394,273.21707,273,5.2034001,5,5.25,[M+H]+,263367.3125,2219974.517,0,0.9242631,16.61874
3395,306.06403,306,5.2034001,5,5.25,[M+H]+,78446.0625,506118.6069,0,0.8981885,1568.921
3396,314.85165,315,5.2034001,5,5.25,[M+H]+,97095.6875,565818.1015,0,0.8694261,1941.914
3397,344.19672,344,5.2034001,5,5.25,[M+H]+,2738876.625,30579562,0,0.6409672,19.86712
3398,370.23352,370,5.2034001,5,5.25,[M+H]+,1341372.875,8658085.14,0,0.6744403,8.708051
3399,453.72122,454,5.2034001,5,5.25,[M+H]+,102496.5,771230.8642,0,0.8017507,2049.93
3400,476.57242,477,5.2034001,5,5.25,[M+H]+,307919,1911000.176,0,0.7863894,6158.38
3401,476.90686,477,5.2034001,5,5.25,[M+H]+,289497.5625,1673889.612,0,0.8463562,61.9267
3402,479.21365,479,5.2034001,5,5.25,[M+H]+,83768.875,541098.4895,0,0.7880722,6.964269
3403,488.19861,488,5.2034001,5,5.25,[M+H]+,149769.625,1025714.444,0,0.7542924,11.27686
3404,527.31903,527,5.2034001,5,5.25,[M+H]+,150909.25,1132103.17,0,0.7836975,3018.185
3405,714.86053,715,5.2034001,5,5.25,[M+H]+,55611.5625,318253.6105,0,0.9355654,1112.231
3406,774.89294,775,5.2034001,5,5.25,[M+2H]2+,97429.25,574051.9638,0,0.7295564,1948.585
3407,923.45374,923,5.2034001,5,5.25,[M+H]+,159290.375,1034876.637,0,0.8044445,3185.808
3408,924.45349,924,5.2034001,5,5.25,[M+H]+,59602.9375,407559.8301,0,0.8466828,1192.059
3409,115.07559,115,5.2252439,5,5.25,[M+H]+,921885.125,8969697.596,0,0.8185377,15.78059
3410,116.10721,116,5.2252439,5,5.25,[M+H]+,196942.875,1696981.615,0,0.827081,10.51207
3411,245.18587,245,5.2252439,5,5.25,[M+H]+,27438812.31,184694592.5,0,0.7275124,550.001
3412,257.18573,257,5.2252439,5,5.25,[M+H]+,1242368.813,12422745.49,0,0.8815617,4.614025
3413,273.06158,273,5.2252439,5,5.25,[M+H]+,2786226.5,20587909.43,0,0.9121468,26.53486
3414,313.11807,313,5.2252439,5,5.25,[M+H]+,3692647.313,25942395.95,0,0.7986768,8.472139
3415,316.53076,317,5.2252439,5,5.25,[M+H]+,100720.3125,572252.7207,0,0.9468856,2014.406
3416,325.08521,325,5.2252439,5,5.25,[M+H]+,775102.4375,4921119.184,0,0.9406743,166.7171
3417,338.10556,338,5.2252439,5,5.25,[M+H]+,49937.6875,276834.643,0,0.6890045,1.766629
3418,399.20236,399,5.2252439,5,5.25,[M+H]+,795427.75,4646348.505,0,0.9036371,7.565741
3419,475.20761,475,5.2252439,5,5.25,[M+H]+,119058.1875,1176751.583,0,0.8509563,4.371243
3420,478.93903,479,5.2252439,5,5.25,[M+H]+,70156.3125,444412.9814,0,0.8604288,1403.126
3421,521.8092,522,5.2252439,5,5.25,[M+H]+,173929.1875,1125224.006,0,0.8146674,3478.584
3422,641.27771,641,5.2252439,5,5.25,[M+H]+,73626.375,762329.7311,0,0.5458828,1472.527
3423,178.04987,178,5.2459648,5,5.25,[M+H]+,828362.125,7344438.533,0,0.840076,37.317
3424,292.71411,293,5.2459648,5,5.25,[M+H]+,141322.625,1002418.029,0,0.7586473,2826.452
3425,337.08472,337,5.2459648,5,5.25,[M+H]+,366226.25,3516732.267,0,0.8305748,9.333715
3426,343.72598,344,5.2459648,5,5.25,[M+H]+,136997.625,1506474.791,0,0.7015097,1646.726
3427,379.89658,380,5.2459648,5,5.25,[M+H]+,161281.25,1232211.296,0,0.7149472,3225.625
3428,417.74484,418,5.2459648,5,5.25,[M+H]+,357217.125,2895687.603,0,0.8213075,7144.342
3429,418.07254,418,5.2459648,5,5.25,[M+H]+,67266.8125,491545.6176,0,0.7496393,1345.336
3430,420.76382,421,5.2459648,5,5.25,[M+H]+,109866.25,773369.9064,0,0.8758154,2197.325
3431,483.78696,484,5.2459648,5,5.25,[M+H]+,150381.25,1068241.972,0,0.7369156,3007.625
3432,491.79965,492,5.2459648,5,5.25,[M+H]+,293004.6875,1761253.229,0,0.8546423,5860.094
3433,492.74326,493,5.2459648,5,5.25,[M+H]+,60224.0625,455982.7355,0,0.8105511,1204.481
3434,775.383,775,5.2459648,5,5.25,[M+2H]2+,172522.8125,1163590.354,0,0.8255721,30.9498
3435,188.07063,188,5.2680253,5.25,5.5,[M+H]+,1382544.688,19693191.07,0,0.7334833,13.29499
3436,256.66327,257,5.2680253,5.25,5.5,[M+H]+,224513.5,1947850.158,0,0.9800625,108.9437
3437,269.17456,269,5.2680253,5.25,5.5,[M+H]+,12467884.63,80410552.55,0,0.6629979,31.27298
3438,270.17789,270,5.2680253,5.25,5.5,[M+H]+,1970869,14334779.72,0,0.7667126,6.456645
3439,283.10757,283,5.2680253,5.25,5.5,[M+H]+,13251776.63,86873262.87,0,0.7510951,71.51209
3440,284.11096,284,5.2680253,5.25,5.5,[M+H]+,2211731,14247368.85,0,0.7588419,4.898841
3441,302.69849,303,5.2680253,5.25,5.5,[M+H]+,255840.3125,1803589.72,0,0.647918,5116.806
3442,335.14874,335,5.2680253,5.25,5.5,[M+H]+,2546883.563,15583308.16,0,0.7215874,12.31463
3443,378.16586,378,5.2680253,5.25,5.5,[M+H]+,980733.5,7646409.615,0,0.8985747,3.279169
3444,431.73868,432,5.2680253,5.25,5.5,[M+H]+,750427,4468996.021,0,0.8215541,15008.54
3445,432.74054,433,5.2680253,5.25,5.5,[M+H]+,75455.9375,421304.1906,0,0.8120086,1509.119
3446,488.76099,489,5.2680253,5.25,5.5,[M+H]+,98625.5,583939.3942,0,0.8367916,1972.51
3447,499.61023,500,5.2680253,5.25,5.5,[M+H]+,28268.125,162651.2928,0,0.8931371,565.3625
3448,506.20947,506,5.2680253,5.25,5.5,[M+H]+,150972.6875,942909.3118,0,0.8838556,4.07203
3449,582.36163,582,5.2680253,5.25,5.5,[M+H]+,183045.5625,1079293.41,0,0.8143365,3660.911
3450,208.06041,208,5.2890232,5.25,5.5,[M+H]+,6949988.688,58267035.07,0,0.8418263,29.03415
3451,324.70746,325,5.2890232,5.25,5.5,[M+H]+,228696.6875,1635326.134,0,0.7641914,4573.934
3452,324.71307,325,5.2890232,5.25,5.5,[M+H]+,228696.6875,1635326.134,0,0.7018525,4573.934
3453,353.71576,354,5.2890232,5.25,5.5,[M+2H]2+,3852547.563,24085147.7,0,0.7960107,11353.05
3454,354.21732,354,5.2890232,5.25,5.5,[M+2H]2+,1398724.688,9468820.145,0,0.7758626,10.27846
3455,354.71866,355,5.2890232,5.25,5.5,[M+2H]2+,316516.0625,2035654.128,0,0.8528377,250.9706
3456,432.27997,432,5.2890232,5.25,5.5,[M+H]+,4544167.813,26474346.44,0,0.789639,16.37047
3457,433.28345,433,5.2890232,5.25,5.5,[M+H]+,818955.125,4744243.476,0,0.8945247,4.071545
3458,482.75842,483,5.2890232,5.25,5.5,[M+H]+,182377.125,1276871.35,0,0.8879123,3647.542
3459,119.10194,119,5.3103107,5.25,5.5,[M+H]+,66895.0625,477685.6716,0,0.7849284,61.80067
3460,120.05582,120,5.3103107,5.25,5.5,[M+H]+,1550881,19012022.39,0,0.836174,23.54524
3461,245.0955,245,5.3103107,5.25,5.5,[M+H]+,392107.5,2608086.959,0,0.6388149,11.33951
3462,253.09709,253,5.3103107,5.25,5.5,[M+H]+,872360.9375,5966816.913,0,0.7601646,67.39464
3463,260.67828,261,5.3103107,5.25,5.5,[M+H]+,767351.5,6528214.937,0,0.8149834,15347.03
3464,275.83856,276,5.3103107,5.25,5.5,[M+H]+,286669.5,1703809.502,0,0.8689491,5733.39
3465,295.078,295,5.3103107,5.25,5.5,[M+H]+,2395884.875,15881930.25,0,0.8806646,14.1196
3466,296.08176,296,5.3103107,5.25,5.5,[M+H]+,248434.625,1730919.952,0,0.8979424,5.927497
3467,330.87524,331,5.3103107,5.25,5.5,[M+H]+,45999,278324.5839,0,0.8982685,8.809382
3468,349.13925,349,5.3103107,5.25,5.5,[M+H]+,4374099.625,40153865.04,0,0.8718628,34.12591
3469,414.20218,414,5.3103107,5.25,5.5,[M+H]+,1437991.938,14778276.42,0,0.6295325,24.12172
3470,464.27908,464,5.3103107,5.25,5.5,[M+2H]2+,716508.875,4603266.792,0,0.7271562,22.38948
3471,464.78024,465,5.3103107,5.25,5.5,[M+2H]2+,352137.25,2341342.274,0,0.8656358,7042.745
3472,553.30139,553,5.3103107,5.25,5.5,[M+H]+,430281.25,2989370.646,0,0.8092539,13.00381
3473,131.12,131,5.3319962,5.25,5.5,[M+2H]2+,1357727.5,9141486.926,0,0.8277417,53.68684
3474,131.62161,132,5.3319962,5.25,5.5,[M+2H]2+,283010.6875,1855351.543,0,0.9050959,5.112066
3475,151.63327,152,5.3319962,5.25,5.5,[M+H]+,158747.6875,1302686.174,0,0.7604476,48.36349
3476,154.12267,154,5.3319962,5.25,5.5,[M+H]+,1027063.938,8292100.44,0,0.8031579,19.68938
3477,158.09647,158,5.3319962,5.25,5.5,[M+H]+,2148825,13162460.49,0,0.914708,82.84204
3478,174.63597,175,5.3319962,5.25,5.5,[M+H]+,288990.3125,2405226.773,0,0.7702848,7.532204
3479,186.62187,187,5.3319962,5.25,5.5,[M+H]+,222684.4375,1345768.839,0,0.881014,29.54238
3480,231.11279,231,5.3319962,5.25,5.5,[M+H]+,23349038.38,141126866.5,0,0.8393556,22.89528
3481,232.11603,232,5.3319962,5.25,5.5,[M+H]+,3238763.5,20215233.49,0,0.6839538,116.7266
3482,273.12329,273,5.3319962,5.25,5.5,[M+H]+,3990316.25,27054158.1,0,0.5941088,26.84602
3483,307.23782,307,5.3319962,5.25,5.5,[M+H]+,3217921.063,22126276.61,0,0.8120464,126.298
3484,308.24112,308,5.3319962,5.25,5.5,[M+H]+,685974,5011397.34,0,0.775293,58.96014
3485,311.85562,312,5.3319962,5.25,5.5,[M+H]+,52698.6875,310449.3357,0,0.8953271,1053.974
3486,330.71741,331,5.3319962,5.25,5.5,[M+H]+,103145,625869.4967,0,0.8327485,2062.9
3487,333.71817,334,5.3319962,5.25,5.5,[M+H]+,410037.1875,2674534.164,0,0.9075106,8200.744
3488,335.0697,335,5.3319962,5.25,5.5,[M+H]+,201333.6875,1543891.835,0,0.8944817,4.015406
3489,348.22806,348,5.3319962,5.25,5.5,[M+H]+,480029.75,4679159.364,0,0.7670476,3.912141
3490,350.68655,351,5.3319962,5.25,5.5,[M+H]+,120912.4375,1530799.03,0,0.7469835,2418.249
3491,360.72427,361,5.3319962,5.25,5.5,[M+H]+,112772.375,1101386.434,0,0.8556059,2255.448
3492,404.73694,405,5.3319962,5.25,5.5,[M+H]+,219942.1875,1413242.182,0,0.8568932,4398.844
3493,413.10092,413,5.3319962,5.25,5.5,[M+H]+,206693.0625,1205213.792,0,0.92778,4133.861
3494,479.78198,480,5.3319962,5.25,5.5,[M+H]+,76024.5625,502587.5612,0,0.811937,4.875642
3495,496.59436,497,5.3319962,5.25,5.5,[M+H]+,84678.0625,469384.3861,0,0.990265,1693.561
3496,496.9267,497,5.3319962,5.25,5.5,[M+H]+,25582.0625,147489.5834,0,0.881961,511.6412
3497,234.14679,234,5.3525943,5.25,5.5,[M+2H]2+,2663176.875,26506483.39,0,0.8346352,4.117776
3498,234.64853,235,5.3525943,5.25,5.5,[M+2H]2+,693906.3125,6532355.19,0,0.8190849,13.89578
3499,282.09531,282,5.3525943,5.25,5.5,[M+H]+,1362386.125,8515206.767,0,0.8148525,31.97168
3500,300.26443,300,5.3525943,5.25,5.5,[M+H]+,567859.625,3250523.442,0,0.8817627,20.89399
3501,330.23859,330,5.3525943,5.25,5.5,[M+H]+,1707053.625,18912089.26,0,0.5527149,9.875667
3502,340.22296,340,5.3525943,5.25,5.5,[M+2H]2+,711893.125,5307529.436,0,0.7053808,2.819259
3503,361.72556,362,5.3525943,5.25,5.5,[M+H]+,77285.0625,513476.8027,0,0.8182732,1545.701
3504,382.10675,382,5.3525943,5.25,5.5,[M+H]+,185513.3125,1769630.458,0,0.7782128,3710.266
3505,383.11075,383,5.3525943,5.25,5.5,[M+H]+,31061.875,189453.2776,0,0.8895169,5.282394
3506,411.08551,411,5.3525943,5.25,5.5,[M+H]+,161849.625,1024386.211,0,0.7235274,3236.992
3507,429.2706,429,5.3525943,5.25,5.5,[M+H]+,1260353.375,8460101.288,0,0.8167728,4.367119
3508,505.60425,506,5.3525943,5.25,5.5,[M+H]+,180245.9375,1028727.578,0,0.7028485,3604.919
3509,505.93774,506,5.3525943,5.25,5.5,[M+H]+,200062.3125,1103129.049,0,0.9550102,4001.246
3510,565.79736,566,5.3525943,5.25,5.5,[M+H]+,34791.3125,242944.5465,0,0.6225495,695.8262
3511,632.30298,632,5.3525943,5.25,5.5,[M+H]+,190835.25,1640437.029,0,0.8703403,9.953625
3512,757.90509,758,5.3525943,5.25,5.5,[M+H]+,66553.0625,394073.0444,0,0.7291813,1331.061
3513,251.21181,251,5.3743316,5.25,5.5,[M+H]+,109618.25,907075.5443,0,0.7811306,2192.365
3514,264.64999,265,5.3743316,5.25,5.5,[M+H]+,879793.5,5862061.45,0,0.8022589,25.66446
3515,281.09195,281,5.3743316,5.25,5.5,[M+H]+,7889459.688,50382706.23,0,0.7541526,29.81752
3516,408.74478,409,5.3743316,5.25,5.5,[M+2H]2+,3058489,19860057.54,0,0.7992324,155.8091
3517,409.24628,409,5.3743316,5.25,5.5,[M+2H]2+,1223584.875,8148253.017,0,0.7544816,7.926023
3518,409.74783,410,5.3743316,5.25,5.5,[M+2H]2+,328954.125,2058724.186,0,0.7222892,6579.083
3519,416.73169,417,5.3743316,5.25,5.5,[M+2H]2+,509271.0625,3257991.754,0,0.7878775,10112.73
3520,417.23441,417,5.3743316,5.25,5.5,[M+2H]2+,547765.25,4643502.545,0,0.7741491,2.784009
3521,424.75327,425,5.3743316,5.25,5.5,[M+H]+,350534.8125,2105807.032,0,0.8775089,7010.696
3522,441.75583,442,5.3743316,5.25,5.5,[M+H]+,251283.3125,1720949.377,0,0.863901,5025.666
3523,516.30261,516,5.3743316,5.25,5.5,[M+H]+,2363961.375,15515646.11,0,0.8337679,51.11271
3524,639.32513,639,5.3743316,5.25,5.5,[M+H]+,342370.3125,2504322.839,0,0.9165691,6847.406
3525,816.48492,816,5.3743316,5.25,5.5,[M+H]+,297257.625,1903802.11,0,0.7685009,5945.152
3526,111.11706,111,5.3949879,5.25,5.5,[M+H]+,2942415.813,20302200.83,0,0.8050821,29.34662
3527,112.12046,112,5.3949879,5.25,5.5,[M+H]+,246359.9375,1549085.182,0,0.8402701,41.05708
3528,123.11694,123,5.3949879,5.25,5.5,[M+H]+,466829.5625,5048300.379,0,0.6862439,12.87094
3529,129.12746,129,5.3949879,5.25,5.5,[M+H]+,1263178.188,8348735.004,0,0.8780704,35.50667
3530,162.05493,162,5.3949879,5.25,5.5,[M+H]+,134719598.7,882129921,0,0.7532066,763.4654
3531,163.05786,163,5.3949879,5.25,5.5,[M+H]+,13518824.13,88942572.68,0,0.7626523,108.8138
3532,169.12224,169,5.3949879,5.25,5.5,[M+H]+,789967.6875,10658681.21,0,0.5940777,15.1319
3533,170.588,171,5.3949879,5.25,5.5,[M+H]+,1071728.375,6764622.595,0,0.8653613,300.7894
3534,197.63858,198,5.3949879,5.25,5.5,[M+H]+,311163.125,2257228.439,0,0.7764168,10.56855
3535,219.64339,220,5.3949879,5.25,5.5,[M+H]+,239634,2220893.926,0,0.6749969,7.509806
3536,258.20618,258,5.3949879,5.25,5.5,[M+H]+,12961619.81,84366407.39,0,0.7948709,119.5649
3537,259.20947,259,5.3949879,5.25,5.5,[M+H]+,1850210.688,11601711.03,0,0.7838444,26.04824
3538,260.2128,260,5.3949879,5.25,5.5,[M+H]+,125713.4375,722706.6467,0,0.9431025,11.69409
3539,276.21671,276,5.3949879,5.25,5.5,[M+H]+,93050.8125,734049.5021,0,0.7202761,15.87463
3540,277.10016,277,5.3949879,5.25,5.5,[M+H]+,186807.3125,1542087.992,0,0.9610597,4.275624
3541,301.21194,301,5.3949879,5.25,5.5,[M+H]+,1535331.625,12404076.22,0,0.9662628,155.7326
3542,322.7207,323,5.3949879,5.25,5.5,[M+H]+,159582.375,1507046.844,0,0.6937809,3191.647
3543,323.10239,323,5.3949879,5.25,5.5,[M+H]+,2827071.938,15837591.97,0,0.8002973,17.81454
3544,324.10574,324,5.3949879,5.25,5.5,[M+H]+,660497.3125,4057435.533,0,0.7460815,13.19044
3545,340.70779,341,5.3949879,5.25,5.5,[M+2H]2+,268251.375,1598488.499,0,0.6667689,5365.027
3546,350.24347,350,5.3949879,5.25,5.5,[M+H]+,2498185.188,15903682.97,0,0.8127345,15.45631
3547,371.74442,372,5.3949879,5.25,5.5,[M+H]+,168130.1875,1140538.354,0,0.7412213,3362.604
3548,374.71658,375,5.3949879,5.25,5.5,[M+H]+,212580.1875,1279576.908,0,0.8496779,4120.91
3549,384.71521,385,5.3949879,5.25,5.5,[M+H]+,59491.8125,367251.4133,0,0.8269352,1189.836
3550,400.74857,401,5.3949879,5.25,5.5,[M+H]+,112347.9375,951232.9568,0,0.8125825,52.95209
3551,415.75275,416,5.3949879,5.25,5.5,[M+H]+,647913.375,4460739.054,0,0.8113598,12958.27
3552,497.15851,497,5.3949879,5.25,5.5,[M+H]+,353991.9375,2611127.913,0,0.6180434,32.59874
3553,499.79797,500,5.3949879,5.25,5.5,[M+H]+,152482.9375,972710.0413,0,0.8417351,3049.659
3554,507.79419,508,5.3949879,5.25,5.5,[M+H]+,115918.25,676180.0898,0,0.8133415,2318.365
3555,563.82581,564,5.3949879,5.25,5.5,[M+H]+,97391.875,638265.7327,0,0.7882257,1947.838
3556,569.29834,569,5.3949879,5.25,5.5,[M+H]+,288358.25,1800819.289,0,0.8545847,6.071089
3557,604.32312,604,5.3949879,5.25,5.5,[M+H]+,343352.8125,2588934.808,0,0.873379,9.827545
3558,627.85486,628,5.3949879,5.25,5.5,[M+H]+,145307.6875,851930.9375,0,0.9018734,2906.154
3559,676.33032,676,5.3949879,5.25,5.5,[M+H]+,97510.5,666506.8306,0,0.7933437,1950.21
3560,154.60222,155,5.4166318,5.25,5.5,[M+H]+,257304,1678138.773,0,0.751319,53.95261
3561,221.63852,222,5.4166318,5.25,5.5,[M+H]+,910673.125,5577944.46,0,0.8085459,109.0534
3562,301.09296,301,5.4166318,5.25,5.5,[M+H]+,685250.9375,4383636.519,0,0.8290027,11.10367
3563,305.99203,306,5.4166318,5.25,5.5,[M+H]+,187933.0625,1093050.788,0,0.8281457,3758.661
3564,338.72223,339,5.4166318,5.25,5.5,[M+H]+,81194.1875,467171.6674,0,0.9391137,1623.884
3565,388.69406,389,5.4166318,5.25,5.5,[M+H]+,181991.4375,2202299.53,0,0.8528343,37.5334
3566,435.75024,436,5.4166318,5.25,5.5,[M+H]+,151158.8125,1014601.93,0,0.8987857,3023.176
3567,442.26962,442,5.4166318,5.25,5.5,[M+H]+,7330292.125,45616934.62,0,0.8051839,73.81044
3568,443.27322,443,5.4166318,5.25,5.5,[M+H]+,2049098.938,12771255.74,0,0.7092835,6.836688
3569,476.30627,476,5.4166318,5.25,5.5,[M+H]+,3492141.313,20216026.87,0,0.8588493,50.2728
3570,258.24231,258,5.4376401,5.25,5.5,[M+H]+,95071.875,597052.757,0,0.805775,6.550604
3571,279.16989,279,5.4376401,5.25,5.5,[M+H]+,14510441.06,101449258.3,0,0.5767197,16.97206
3572,280.17322,280,5.4376401,5.25,5.5,[M+H]+,2557313.688,18052391.18,0,0.5786701,2.222113
3573,341.74683,342,5.4376401,5.25,5.5,[M+H]+,123292.25,795757.9084,0,0.7842829,2465.845
3574,416.22827,416,5.4376401,5.25,5.5,[M+H]+,668242.9375,5533334.402,0,0.9333418,5.14115
3575,555.34979,555,5.4376401,5.25,5.5,[M+H]+,157131.9375,1021496.41,0,0.9018073,3142.639
3576,738.36804,738,5.4376401,5.25,5.5,[M+H]+,899579.9375,6023391.311,0,0.8369477,115.0508
3577,738.70135,739,5.4376401,5.25,5.5,[M+H]+,1063078.625,6625752.423,0,0.8741485,21261.57
3578,739.03558,739,5.4376401,5.25,5.5,[M+H]+,539314.5625,3213966.283,0,0.9165049,10786.29
3579,739.36945,739,5.4376401,5.25,5.5,[M+H]+,295628.5,1758941.092,0,0.8927028,5912.57
3580,868.94714,869,5.4376401,5.25,5.5,[M+H]+,89383.1875,502817.0966,0,0.9659396,1787.664
3581,177.04959,177,5.4594465,5.25,5.5,[M+H]+,593756.1875,5716657.528,0,0.6652325,7.442369
3582,191.99516,192,5.4594465,5.25,5.5,[M+H]+,74679.4375,651346.6179,0,0.6870027,18.30326
3583,202.08611,202,5.4594465,5.25,5.5,[M+H]+,373268,2855507.838,0,0.8304695,19.95567
3584,233.09183,233,5.4594465,5.25,5.5,[M+H]+,2083871.188,13615984.3,0,0.8471487,28.84992
3585,234.09503,234,5.4594465,5.25,5.5,[M+H]+,272727.9375,1609798.875,0,0.9243102,37.24727
3586,252.08635,252,5.4594465,5.25,5.5,[M+H]+,315485.125,2229699.45,0,0.8035753,60.47807
3587,267.11249,267,5.4594465,5.25,5.5,[M+H]+,9825916.063,67604168.5,0,0.9568919,8.20892
3588,268.11584,268,5.4594465,5.25,5.5,[M+H]+,1653023.438,14193017.93,0,0.8762521,5.100712
3589,275.10229,275,5.4594465,5.25,5.5,[M+H]+,2656297.25,17127042.95,0,0.833285,9.688079
3590,287.23224,287,5.4594465,5.25,5.5,[M+H]+,263275.5625,1766250.111,0,0.552198,8.508593
3591,349.72522,350,5.4594465,5.25,5.5,[M+H]+,266663.75,1879611.847,0,0.7739926,5333.275
3592,354.14447,354,5.4594465,5.25,5.5,[M+H]+,3232360.438,20116989.05,0,0.862995,13.13258
3593,373.24408,373,5.4594465,5.25,5.5,[M+H]+,2168121.5,17752336.02,0,0.6371768,9.769149
3594,373.6889,374,5.4594465,5.25,5.5,[M+H]+,168596.6875,1959757.496,0,0.8847058,3213.466
3595,383.12332,383,5.4594465,5.25,5.5,[M+H]+,3492650.063,20549250.51,0,0.7086989,5.269567
3596,405.24918,405,5.4594465,5.25,5.5,[M+H]+,699711.5625,7415132.773,0,0.9159535,6.433418
3597,529.33392,529,5.4594465,5.25,5.5,[M+H]+,280251.5625,2234140.794,0,0.7279507,5221.67
3598,814.46777,814,5.4594465,5.25,5.5,[M+H]+,78112.5625,476120.3685,0,0.8997467,1562.251
3599,128.07066,128,5.4809839,5.25,5.5,[M+H]+,956852.75,7173519.929,0,0.8669467,1.037321
3600,192.06544,192,5.4809839,5.25,5.5,[M+H]+,116433076.4,1029447270,0,0.9419286,173.1187
3601,193.06879,193,5.4809839,5.25,5.5,[M+H]+,12736247.44,112420855.5,0,0.9356478,189.7822
3602,194.08102,194,5.4809839,5.25,5.5,[M+H]+,3567384.625,24678623.34,0,0.772597,3.017286
3603,195.08426,195,5.4809839,5.25,5.5,[M+H]+,349847.3125,2398919.74,0,0.7554404,4.764035
3604,223.14391,223,5.4809839,5.25,5.5,[M+H]+,1189639.25,11396669.49,0,0.7815706,17.20114
3605,309.08673,309,5.4809839,5.25,5.5,[M+H]+,147935.75,1229531.695,0,0.801755,3.50008
3606,333.21683,333,5.4809839,5.25,5.5,[M+H]+,1001249.125,10386767.2,0,0.657738,6.702249
3607,339.10074,339,5.4809839,5.25,5.5,[M+H]+,138345.25,1238251.542,0,0.7597559,2705.385
3608,352.54575,353,5.4809839,5.25,5.5,[M+H]+,147909.1875,811828.9662,0,0.9828629,2958.184
3609,352.88074,353,5.4809839,5.25,5.5,[M+H]+,78199.375,423326.2813,0,0.8635175,1563.988
3610,362.70493,363,5.4809839,5.25,5.5,[M+H]+,306674.8125,2323126.19,0,0.7746809,5919.934
3611,371.67068,372,5.4809839,5.25,5.5,[M+H]+,152278.125,1008328.834,0,0.5914986,3045.563
3612,419.72629,420,5.4809839,5.25,5.5,[M+H]+,233134.1875,1341977.452,0,0.8901066,4662.684
3613,472.28024,472,5.4809839,5.25,5.5,[M+H]+,1042984.938,7001407.299,0,0.7977867,19.72614
3614,510.61398,511,5.4809839,5.25,5.5,[M+H]+,138033.375,827749.4533,0,0.7295223,2760.667
3615,510.95023,511,5.4809839,5.25,5.5,[M+H]+,182403.5,1149748.896,0,0.8783734,3648.07
3616,577.2998,577,5.4809839,5.25,5.5,[M+H]+,114236.9375,875874.5955,0,0.8670951,6.392957
3617,831.92432,832,5.4809839,5.25,5.5,[M+H]+,132938.0625,920376.866,0,0.81058,2658.761
3618,148.5475,149,5.5030964,5.5,5.75,[M+H]+,87548.125,779977.2359,0,0.8066466,1750.963
3619,170.11755,170,5.5030964,5.5,5.75,[M+H]+,309832.1875,4429836.209,0,0.7760021,5.469442
3620,183.09169,183,5.5030964,5.5,5.75,[M+H]+,1948577.813,20748561.9,0,0.8275111,7.604798
3621,184.09685,184,5.5030964,5.5,5.75,[M+H]+,2881219.375,23791414.31,0,0.9220208,44.2137
3622,320.72275,321,5.5030964,5.5,5.75,[M+H]+,82553.25,568986.5818,0,0.7637801,1651.065
3623,346.23325,346,5.5030964,5.5,5.75,[M+H]+,2408056.375,17837781.63,0,0.5759281,30.16853
3624,389.72571,390,5.5030964,5.5,5.75,[M+H]+,114879.4375,807481.238,0,0.6434376,2141.66
3625,477.27032,477,5.5030964,5.5,5.75,[M+H]+,939777,6256694.096,0,0.8195688,22.42301
3626,542.27057,542,5.5030964,5.5,5.75,[M+H]+,551584.875,6801116.438,0,0.7345762,17.16405
3627,548.72266,549,5.5030964,5.5,5.75,[M+H]+,119008.9375,694609.8254,0,0.8890774,15.21038
3628,605.33246,605,5.5030964,5.5,5.75,[M+H]+,524024.4375,5567131.823,0,0.8657293,30.84357
3629,673.22864,673,5.5030964,5.5,5.75,[M+H]+,418746.3125,3189057.422,0,0.7599677,8374.926
3630,674.22949,674,5.5030964,5.5,5.75,[M+H]+,127237.125,897080.8653,0,0.8072537,2544.742
3631,137.1198,137,5.5246589,5.5,5.75,[M+H]+,294943.625,2242329.478,0,0.6914733,14.18992
3632,146.05988,146,5.5246589,5.5,5.75,[M+H]+,28130343.44,229707152.9,0,0.8559698,472.9779
3633,147.06317,147,5.5246589,5.5,5.75,[M+H]+,2869707.125,23130275.29,0,0.957069,22.40304
3634,164.52254,165,5.5246589,5.5,5.75,[M+H]+,155648.75,1151675.538,0,0.6656684,8.25025
3635,174.05479,174,5.5246589,5.5,5.75,[M+H]+,4096439.438,27324852.45,0,0.7610728,121.0909
3636,175.05815,175,5.5246589,5.5,5.75,[M+H]+,421696.375,2547949.214,0,0.7467287,17.44963
3637,185.11711,185,5.5246589,5.5,5.75,[M+H]+,1232526,13850704.48,0,0.6538704,8.67132
3638,203.09938,203,5.5246589,5.5,5.75,[M+H]+,757677.5,6157816.262,0,0.7741292,57.02364
3639,205.16966,205,5.5246589,5.5,5.75,[M+H]+,70942978.13,668661141.8,0,0.8892506,70.96567
